cnpj,gtin,category
39346861029909,07896262304368,BOMBONIERE
09379531000101,07891079011515,MASSAS E MOLHOS
43235985000732,07898126407581,CABELO
71322150001301,07898230715107,CERVEJAS
47508411110687,07622210866790,BOMBONIERE
75315333008002,07898080660305,DESTILADOS
03640467002219,07891203059345,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,07296998706007,"BOLOS, BISCOITOS E BOLACHAS"
47508411137100,07894900700398,REFRIGERANTES
71322150001301,07896071024433,"BOLOS, BISCOITOS E BOLACHAS"
41185455001501,07891000245163,BEBIDAS LÁCTEAS
09535928000730,07896205788217,MASSAS E MOLHOS
76430438007184,07891991010115,REFRIGERANTES
05154589000368,05000299611197,DESTILADOS
06057223035552,07896085868078,CABELO
47508411110687,07891150054615,LIMPEZA ROUPAS
75315333007111,06895049013296,CABELO
32860231000676,07897721411030,MASSAS E MOLHOS
75315333008002,07891149201006,CERVEJAS
47508411135833,07622300837389,"BOLOS, BISCOITOS E BOLACHAS"
47508411152681,07891048038062,CAFÉS E CHÁS
06057223023112,07891024174036,CABELO
47508411110687,07891132009985,SUCOS E REFRESCOS
71322150004408,07891150023918,MASSAS E MOLHOS
39346861029909,07896003706932,"BOLOS, BISCOITOS E BOLACHAS"
06057223023112,07896034632736,"BOLOS, BISCOITOS E BOLACHAS"
47508411152681,07895000467020,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07891035050602,LIMPEZA ROUPAS
43235985000732,07896000711175,CABELO
08540603000198,07898525450058,AVES CONGELADAS
47508411113945,07891150056428,LIMPEZA ROUPAS
71322150004408,07898377660094,CERVEJAS
00063960023575,07897395010126,CERVEJAS
05154589000368,08312032214518,DESTILADOS
00063960005917,07896005217023,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07898942301834,CERVEJAS
47508411152681,07896213001803,"BOLOS, BISCOITOS E BOLACHAS"
17676214000185,07896003706543,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07891991009584,CERVEJAS
47508411134004,07895000379613,SUCOS E REFRESCOS
03640467002219,08000139923586,MASSAS E MOLHOS
75315333007111,07894900700015,REFRIGERANTES
75315333009831,07897042004966,CABELO
03720882000905,07891150023598,LIMPEZA ROUPAS
03720882000905,07891031412046,MASSAS E MOLHOS
00063960006212,07892840802714,REFRIGERANTES
03640467002219,06892391060107,CERVEJAS
06057223035552,07501001133306,CABELO
32860231000676,07898944992375,IOGURTES E SOBREMESAS
39346861026802,07891991011723,CERVEJAS
00063960023575,07891150021686,CABELO
39346861029909,07891025114673,IOGURTES E SOBREMESAS
75315333007111,07899706113168,CABELO
05154589000368,07896025802384,DOCES E SOBREMESAS
47508411110687,07891151035484,BOMBONIERE
39346861029909,07891962031170,"BOLOS, BISCOITOS E BOLACHAS"
41185455000378,07891152506822,"MANTEIGAS, PATÊS E REQUEIJÃO"
39346861026802,07500435125499,CABELO
05154589000368,07891000072998,IOGURTES E SOBREMESAS
47508411113945,07896071024785,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07896193800106,CERVEJAS
75315333008274,07893000084360,"MANTEIGAS, PATÊS E REQUEIJÃO"
41185455000378,07896036094907,MASSAS E MOLHOS
06057223023112,07891203020260,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,07896018703643,HIGIENE INFANTIL
13004510024100,07898629570348,BOMBONIERE
47508411135833,07891000256152,BOMBONIERE
00063960023575,07896279114813,CABELO
17676214000185,07896058204902,"BOLOS, BISCOITOS E BOLACHAS"
47508411152681,07702025130467,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07898951721029,CERVEJAS
01915625001037,07898377660032,CERVEJAS
75315333009246,07896036095003,MASSAS E MOLHOS
71322150004408,07896657720377,CERVEJAS
43235985000732,07891024174432,CABELO
39346861029909,07894900051513,REFRIGERANTES
06057223035552,04005808257669,DESODORANTES
47508411110687,07898925943037,CERVEJAS
00063960023575,07891991014809,CERVEJAS
76430438007184,08891909000725,"BOLOS, BISCOITOS E BOLACHAS"
06057223023112,07896013557111,CABELO
41185455001501,07891965142750,APERITIVOS E SALGADINHOS
00063960023575,07898377661015,CERVEJAS
32860231000676,07898088693008,CABELO
00063960005917,07891737825454,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07898623951617,CABELO
39346861029909,07896085075568,"BOLOS, BISCOITOS E BOLACHAS"
03640467002219,07891962050560,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,04501494194160,CERVEJAS
47508411110687,07896037913658,SUCOS E REFRESCOS
06057223023112,07898367983813,CERVEJAS
00063960005917,07896001210073,DOCES E SOBREMESAS
71322150004408,07896052600083,REFRIGERANTES
39346861026802,05897425422150,IOGURTES E SOBREMESAS
47508411152681,07895000477166,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,03330720633279,MASSAS E MOLHOS
47508411113945,07622300989408,"BOLOS, BISCOITOS E BOLACHAS"
47508411152681,07898215152002,DOCES E SOBREMESAS
11517841005903,06892660169807,CABELO
47508411135833,08896091072857,"BOLOS, BISCOITOS E BOLACHAS"
76430438007184,07610400068369,BOMBONIERE
47508411113945,07891000010860,CAFÉS E CHÁS
75315333008002,07891962000251,"BOLOS, BISCOITOS E BOLACHAS"
08540603000198,07898022210025,BEBIDAS LÁCTEAS
71322150001301,07896066302003,"BOLOS, BISCOITOS E BOLACHAS"
47508411135833,07896085053399,"BOLOS, BISCOITOS E BOLACHAS"
39346861029909,07896024721358,"BOLOS, BISCOITOS E BOLACHAS"
43235985000732,07896263501964,REFRIGERANTES
47508411110687,07791000261487,IOGURTES E SOBREMESAS
39346861026802,07891150014138,CABELO
71322150001301,07622210936707,BOMBONIERE
47508411135833,07896209400771,PÃES E BOLOS INDUSTRIALIZADOS
71322150004408,07896003703061,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,07896437900517,REFRIGERANTES
13004510024100,00540131122290,HIGIENE INFANTIL
47508411135833,07896071024730,"BOLOS, BISCOITOS E BOLACHAS"
75315333008002,07501064194160,CERVEJAS
71322150003266,07896056102910,MASSAS E MOLHOS
47508411137100,07891000066645,IOGURTES E SOBREMESAS
03720882000905,00038000849763,APERITIVOS E SALGADINHOS
09535928000730,07891149102785,REFRIGERANTES
75315333008002,07896259412090,DOCES E SOBREMESAS
71322150001301,07892840812850,REFRIGERANTES
47508411113945,07898403780130,LEITE
71322150001301,07891000118818,"BOLOS, BISCOITOS E BOLACHAS"
75315333008002,07891032015826,MASSAS E MOLHOS
75315333009246,07897721411252,MASSAS E MOLHOS
08540603000198,07891150053670,LIMPEZA ROUPAS
71322150001301,07894900094022,REFRIGERANTES
75315333008002,07896256080810,TEMPEROS E CONDIMENTOS
06057223023112,07896512905222,CABELO
09535928000730,01899446095645,MASSAS E MOLHOS
71322150004408,00897112206143,MASSAS E MOLHOS
75315333009246,07898905153630,MASSAS E MOLHOS
03720882000905,07894900701609,REFRIGERANTES
47508411135833,07896003702057,"BOLOS, BISCOITOS E BOLACHAS"
08540603000198,07500435125307,CABELO
75315333008002,07891025110668,IOGURTES E SOBREMESAS
41185455000378,07891091017205,CAFÉS E CHÁS
13004510024100,07891024160930,CABELO
41185455000378,00502419400490,BOMBONIERE
08540603000198,07891999470201,IOGURTES E SOBREMESAS
41185455001501,07891000582107,MASSAS E MOLHOS
03720882000905,07896417202594,MASSAS E MOLHOS
47508411152681,07898409951084,DOCES E SOBREMESAS
32860231000676,07891035040542,LIMPEZA ROUPAS
32860231000676,07896005276716,MASSAS E MOLHOS
13004510024100,07896022204181,MASSAS E MOLHOS
75315333008002,07896224800624,CAFÉS E CHÁS
00063960023575,07891150063457,CABELO
76430438007184,07891999013118,IOGURTES E SOBREMESAS
06057223023112,07891962054810,"BOLOS, BISCOITOS E BOLACHAS"
41185455000378,07896224807098,CAFÉS E CHÁS
47508411152681,07896336011604,DOCES E SOBREMESAS
41185455000378,07897939253088,IOGURTES E SOBREMESAS
47508411137100,07891021006095,CAFÉS E CHÁS
47508411113945,07898403780055,"MANTEIGAS, PATÊS E REQUEIJÃO"
47508411135833,07896263500196,REFRIGERANTES
71322150003266,07896292306530,CONSERVAS E ENLATADOS
76430438007184,07891079013120,MASSAS E MOLHOS
47508411152681,07891000256510,CAFÉS E CHÁS
03640467002219,07898099394536,CERVEJAS
41185455000378,07898939253313,IOGURTES E SOBREMESAS
06057223023112,07891048070215,DOCES E SOBREMESAS
39346861029909,07898303140089,REFRIGERANTES
71322150001301,07898292886234,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,00000078912946,REFRIGERANTES
47508411135833,01820048101557,IOGURTES E SOBREMESAS
75315333008002,07896011906881,ARROZ
05154589000368,07896005012192,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,00000078600010,BOMBONIERE
00063960006212,07894900051155,REFRIGERANTES
75315333008002,07897051900792,FARINHAS
13004510024100,07891167014008,CONSERVAS E ENLATADOS
41185455000378,07898587774376,CABELO
71322150004408,07891962042275,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,07891150037601,CABELO
71322150003266,07896102502824,MASSAS E MOLHOS
71322150004408,07896102507171,MASSAS E MOLHOS
71322150001301,07896336803490,CERVEJAS
71322150004408,03829015077152,"BOLOS, BISCOITOS E BOLACHAS"
06057223023112,07896003702590,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07896058503333,BOMBONIERE
47508411113945,07891000018774,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07891150050327,MASSAS E MOLHOS
39346861029909,07896559600210,IOGURTES E SOBREMESAS
47508411152681,07898080641618,DOCES E SOBREMESAS
32860231000676,07893000437104,AVES CONGELADAS
47508411134004,05601941000774,"ÓLEOS, AZEITES E VINAGRES"
41185455000378,07506195167304,CABELO
00063960023575,07897395020194,CERVEJAS
71322150001301,07896022202422,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07896496981113,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,07896058593440,BOMBONIERE
00063960005917,03898142008957,MASSAS E MOLHOS
76430438007184,07891008170580,BOMBONIERE
47508411152681,07891018001010,CAFÉS E CHÁS
71322150001301,07896255500357,BOMBONIERE
03720882000905,07898957962617,CERVEJAS
47508411113945,07891098000415,CAFÉS E CHÁS
76430438007184,07896058501407,BOMBONIERE
06057223023112,07896058252262,"BOLOS, BISCOITOS E BOLACHAS"
47508411135833,07894900093032,REFRIGERANTES
75315333009246,07892840812423,REFRIGERANTES
76430438007184,07790580414832,MASSAS E MOLHOS
75315333009246,07896036095089,MASSAS E MOLHOS
06057223035552,07896085840050,CABELO
75315333008274,07893000979932,"MANTEIGAS, PATÊS E REQUEIJÃO"
71322150001301,05400265034256,BOMBONIERE
39346861029909,07896051142249,IOGURTES E SOBREMESAS
06057223023112,07896205754434,MASSAS E MOLHOS
00063960005917,07898951850149,MASSAS E MOLHOS
32860231000676,07896010171341,CABELO
71322150004408,07897173012069,"BOLOS, BISCOITOS E BOLACHAS"
08540603000198,07898022210476,BEBIDAS LÁCTEAS
47508411135833,07898295300652,CERVEJAS
71322150003266,07891167017009,CONSERVAS E ENLATADOS
76430438007184,07894900681246,REFRIGERANTES
47508411110687,07898403780772,"MANTEIGAS, PATÊS E REQUEIJÃO"
03640467002219,01822423001285,"BOLOS, BISCOITOS E BOLACHAS"
41185455000378,07898939253344,IOGURTES E SOBREMESAS
47508411152681,07896775179675,DOCES E SOBREMESAS
47508411113945,07898409957543,MASSAS E MOLHOS
06057223023112,07891149108015,CERVEJAS
47508411110687,07898550841562,BOMBONIERE
71322150001301,07896283006494,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,07891300085629,MASSAS E MOLHOS
09379531000101,07891991010481,CERVEJAS
32860231000676,07892088693075,CABELO
71322150003266,07891991006088,CERVEJAS
06057223035552,07506306233362,DESODORANTES
71322150001301,07896003703214,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07896196059426,SUCOS E REFRESCOS
75315333009831,07891962035451,"BOLOS, BISCOITOS E BOLACHAS"
71322150003266,07801991014761,CERVEJAS
71322150004408,07896066343327,"BOLOS, BISCOITOS E BOLACHAS"
39346861029909,07896071022477,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07896291310385,CAFÉS E CHÁS
00063960006212,07891149441501,REFRIGERANTES
08540603000198,07898146490037,"ÓLEOS, AZEITES E VINAGRES"
39346861029909,05897400089798,"BOLOS, BISCOITOS E BOLACHAS"
21911839000232,07896004002507,"BOLOS, BISCOITOS E BOLACHAS"
09379531000101,07891079012789,MASSAS E MOLHOS
47508411113945,07891000258477,BOMBONIERE
39346861026802,07891150061576,CABELO
03720882000905,07898205924312,IOGURTES E SOBREMESAS
00063960006212,07897395007201,CERVEJAS
03720882000905,07896260700216,"MANTEIGAS, PATÊS E REQUEIJÃO"
41185455001501,07891000306703,CAFÉS E CHÁS
41185455001501,07891150039254,SUCOS E REFRESCOS
32860231000676,07898913236257,AVES CONGELADAS
01915625001037,07892840802745,REFRIGERANTES
41185455001501,07891098041180,CAFÉS E CHÁS
47508411113945,07896005807743,CAFÉS E CHÁS
75315333009831,07898912485144,"MANTEIGAS, PATÊS E REQUEIJÃO"
76430438007184,07891025112891,IOGURTES E SOBREMESAS
47508411152681,07898904189012,DOCES E SOBREMESAS
39346861029909,07891150020689,LIMPEZA ROUPAS
05154589000368,07892811055385,AVES CONGELADAS
47508411134004,07897633202269,"ÓLEOS, AZEITES E VINAGRES"
06057223023112,07896102502213,MASSAS E MOLHOS
08540603000198,07897318572816,"MANTEIGAS, PATÊS E REQUEIJÃO"
71322150003266,07891965516926,MASSAS E MOLHOS
71322150004408,07896292303485,MASSAS E MOLHOS
43235985000732,07894900010398,REFRIGERANTES
32860231000676,07896085869839,CABELO
39346861029909,07899970400056,BOMBONIERE
47508411113945,07896224800679,CAFÉS E CHÁS
03640467002219,00000078936683,CERVEJAS
06057223023112,07898099391757,REFRIGERANTES
21911839000232,07891000913000,"BOLOS, BISCOITOS E BOLACHAS"
05154589000368,07893000437104,AVES CONGELADAS
09535928000730,06898079012994,MASSAS E MOLHOS
71322150003266,07896496917525,"BOLOS, BISCOITOS E BOLACHAS"
06057223035552,07897042077496,CABELO
00063960005917,04896415053269,"BOLOS, BISCOITOS E BOLACHAS"
75315333008002,07896002365963,"BOLOS, BISCOITOS E BOLACHAS"
41185455000378,07896022200459,MASSAS E MOLHOS
41185455000378,07896036095669,MASSAS E MOLHOS
39346861029909,00000018911497,CERVEJAS
08540603000198,00881404104385,IOGURTES E SOBREMESAS
41185455001501,07891000006290,CAFÉS E CHÁS
03640467002219,07622210661708,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,07896179501171,SUCOS E REFRESCOS
75315333008002,07898031170099,LIMPEZA ROUPAS
03720882000905,07891024033050,DENTAL
76430438007184,07622300873554,"BOLOS, BISCOITOS E BOLACHAS"
41185455001501,07896089088335,CAFÉS E CHÁS
76430438007184,07896102503852,MASSAS E MOLHOS
32860231000676,07891000811504,MASSAS E MOLHOS
71322150001301,07891203010056,"BOLOS, BISCOITOS E BOLACHAS"
09535928000730,07894900093025,REFRIGERANTES
71322150003266,07891150059467,"BOLOS, BISCOITOS E BOLACHAS"
08540603000198,07898176580722,CAFÉS E CHÁS
08540603000198,07891022849356,LIMPEZA ROUPAS
03720882000905,07898403782233,BEBIDAS LÁCTEAS
03640467002219,07891991014786,CERVEJAS
00063960023575,07898524347908,CABELO
47508411113945,07898292887477,BOMBONIERE
76430438007184,07896085055799,"BOLOS, BISCOITOS E BOLACHAS"
75315333009831,07891089071622,"ÓLEOS, AZEITES E VINAGRES"
47508411137100,07896020801887,CAFÉS E CHÁS
75315333008002,07896089025491,CAFÉS E CHÁS
76430438007184,07891025106548,IOGURTES E SOBREMESAS
47508411113945,07613031526406,CAFÉS E CHÁS
76430438007184,07891000864265,IOGURTES E SOBREMESAS
75315333007111,07891150037601,CABELO
75315333009831,07896098900604,LIMPEZA CASA
47508411134004,07613035260771,CAFÉS E CHÁS
03720882000905,07891150055810,LIMPEZA ROUPAS
03640467002219,07898915949209,CERVEJAS
75315333007111,07897664168237,CABELO
47508411110687,04896414700294,LEITE
71322150003266,07896022205232,"BOLOS, BISCOITOS E BOLACHAS"
47508411110687,00000098650941,IOGURTES E SOBREMESAS
71322150001301,07898115900154,"BOLOS, BISCOITOS E BOLACHAS"
75315333009831,07891150042261,CABELO
00063960023575,07896013561316,CABELO
32860231000676,07891000090480,LEITE
06057223023112,07896002362146,"BOLOS, BISCOITOS E BOLACHAS"
47508411113945,07896005808559,CAFÉS E CHÁS
21911839000232,07897618800046,REFRIGERANTES
39346861029909,07891149101528,CERVEJAS
39346861029909,07896629650138,IOGURTES E SOBREMESAS
75315333008002,07805000312206,CAFÉS E CHÁS
75315333008002,07896354100823,BEBIDAS LÁCTEAS
03720882000905,07898057832384,LIMPEZA ROUPAS
03640467002219,07894900093056,REFRIGERANTES
47508411135833,07891008109870,BOMBONIERE
17676214000185,07892840800079,REFRIGERANTES
75315333009831,07896068000600,"MANTEIGAS, PATÊS E REQUEIJÃO"
43235985000732,07898919412129,CABELO
03720882000905,07896051140016,"MANTEIGAS, PATÊS E REQUEIJÃO"
75315333007111,07891150008151,CABELO
13004510024100,08891041115509,LIMPEZA CASA
13004510024100,07891031124055,CONSERVAS E ENLATADOS
75315333009831,07896213000615,"BOLOS, BISCOITOS E BOLACHAS"
47508411137100,07895000339419,DOCES E SOBREMESAS
03720882000905,07891152223149,MASSAS E MOLHOS
39346861029909,07897184000734,REFRIGERANTES
75315333009831,07896825400346,"MANTEIGAS, PATÊS E REQUEIJÃO"
39346861029909,07891025101161,IOGURTES E SOBREMESAS
71322150001301,07622210700377,"BOLOS, BISCOITOS E BOLACHAS"
00063960023575,07898468519959,CABELO
47508411135833,07622210845658,BOMBONIERE
03720882000905,07896040700245,LIMPEZA ROUPAS
75315333008002,07891152321173,"BOLOS, BISCOITOS E BOLACHAS"
06057223035552,07891150054448,CABELO
47508411135833,07891008123128,BOMBONIERE
13004510024100,07891080148880,MASSAS E MOLHOS
75315333008002,07891149200504,CERVEJAS
47508411137100,07895000339396,DOCES E SOBREMESAS
71322150001301,07894900323405,REFRIGERANTES
03720882000905,07891048071274,APERITIVOS E SALGADINHOS
03720882000905,07891025106043,IOGURTES E SOBREMESAS
03640467002219,07896022202996,MASSAS E MOLHOS
03720882000905,00000078929203,CERVEJAS
00063960023575,07891150051881,CABELO
71322150001301,07896066301785,"BOLOS, BISCOITOS E BOLACHAS"
75315333009246,07896235800088,MASSAS E MOLHOS
41185455000378,07891025102540,IOGURTES E SOBREMESAS
76430438007184,00000002851983,CERVEJAS
76430438007184,07896003702682,"BOLOS, BISCOITOS E BOLACHAS"
17676214000185,07891000913000,"BOLOS, BISCOITOS E BOLACHAS"
13004510024100,07898152990132,MASSAS E MOLHOS
47508411110687,07898591452734,BOMBONIERE
47508411134004,07898230710102,CERVEJAS
47508411152681,07896071024624,"BOLOS, BISCOITOS E BOLACHAS"
71322150004408,07826022100213,MASSAS E MOLHOS
17676214000185,07896036095041,MASSAS E MOLHOS
75315333009831,07500435128933,CABELO
32860231000676,07891150044876,LIMPEZA ROUPAS
13004510024100,07896224836128,CAFÉS E CHÁS
75315333007111,07894900151510,REFRIGERANTES
75315333009246,07896412800108,MASSAS E MOLHOS
47508411152681,07891098038456,CAFÉS E CHÁS
17676214000185,07896024722324,"BOLOS, BISCOITOS E BOLACHAS"
06057223035552,07891132005918,SUCOS E REFRESCOS
09379531000101,07891079001028,MASSAS E MOLHOS
39346861029909,07891999003706,IOGURTES E SOBREMESAS
47508411113945,07892840254841,APERITIVOS E SALGADINHOS
47508411152681,07896024720467,"BOLOS, BISCOITOS E BOLACHAS"
03720882000905,07892840143527,APERITIVOS E SALGADINHOS
01915625001037,07898915949155,CERVEJAS
06057223035552,07891150056572,CABELO
00063960023575,07891150043435,CABELO
00063960023575,07891150055179,CABELO
00063960023575,07891150051898,CABELO
00063960005917,07896292006331,DOCES E SOBREMESAS
47508411135833,07891008209013,BOMBONIERE
75315333009831,07896030518782,"MANTEIGAS, PATÊS E REQUEIJÃO"
41185455000378,07896102504088,MASSAS E MOLHOS
32860231000676,17898029655239,BOMBONIERE
47508411110687,07891097000201,IOGURTES E SOBREMESAS
32860231000676,07891025109570,IOGURTES E SOBREMESAS
41185455000378,07899026475427,CABELO
47508411113945,07891048036709,CAFÉS E CHÁS
43235985000732,07894900051513,REFRIGERANTES
47508411135833,07892840245443,"BOLOS, BISCOITOS E BOLACHAS"
71322150001301,07896003702040,"BOLOS, BISCOITOS E BOLACHAS"
00063960005917,08898260888436,DOCES E SOBREMESAS
75315333008002,07891095154302,TEMPEROS E CONDIMENTOS
13004510024100,07891149201006,CERVEJAS
47508411135833,07896317105025,REFRIGERANTES
13004510024100,07891737243463,CONSERVAS E ENLATADOS
