cnpj,gtin,city,state,name,description
82641986000143,7891031102404,BLUMENAU,SC,COMPANHIA HEMMER INDUSTRIA E COMERCIO,CEBOLINHA HEMMER CONSERVA VD
89724447000117,7896001045231,ESTEIO,RS,BETTANIN S.A.,ESPONJA BETTANIN PROTEGE UNHAS 452 C/03
31565104000177,7892840254643,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,BATATA ELMA CHIPS CEBOLA/SALSA 96G RUFFLES
33040122000160,7896024742438,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,NINHO FINO PIRAQUÊ ALDENTE
17385999000137,7898954360096,SAO PAULO,SP,"W PESQUISA, TECNOLOGIA E INDUSTRIA DE ALIMENTOS EIRELI",SUCO KIDS LARANJA 200ML LUMINUS
43461789000190,7896098902394,AMPARO,SP,QUIMICA AMPARO LTDA,AMACIANTE YPE ENERGIA 6/
4533624000125,7898051674539,SANTA ROSA DE LIMA,SC,AGRECO PRODUTOS ORGANICOS LTDA,GELEIA AGRECO 220G BANANA S/ACUCAR
50564053000880,7891022849028,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,MON BIJOU MAGIA PASSA FÁCIL 2 L
46025722000100,7896022200145,SUMARE,SP,PASTIFICIO SELMI SA,CONCHA RENATA COM OVOS
3822667000168,7898378180843,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,NECTAR MARATA 200ML CAJA
19900000000176,7896045523412,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERVEJA HEINEKEN
49830136000118,7896056102316,SAO PAULO,SP,ARRIFANA INDUSTRIAL IMPORTADORA E EXP DE ALIMENTOS LTDA,MOLHO ARRIFANA LIMAO
2489981000108,7898286190361,LAGARTO,SE,I.V.L. INDUSTRIAS VIEIRA LTDA,MOLHO GOTA ALHO
7514411000144,7898949840114,VARZEA PAULISTA,SP,ABERDEN ALIMENTOS - INDUSTRIA E COMERCIO EIRELI,VINAGRE DE ALCOOL PALADIO ALCOOL
13324184000197,7896068001225,SAO PAULO,SP,VIGOR ALIMENTOS S.A,5-CREAM CHEESE AERADO T 20X110G D - 761920
13423976000119,7898951721562,RIBEIRAO PRETO,SP,"INDUSTRIA BRASILEIRA DE CERVEJAS ESPECIAIS - COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2 CABECAS ANTES DO ALMOCO 500ML
60498706000157,7896036094495,SAO PAULO,SP,CARGILL AGRICOLA S A,MOLHO SALADA LIZA IOGURTE
30153506000100,7896000712981,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,CREME PARA PENTEAR NIELY GOLD 280G ORQUÍDEA UNIT
60409075000152,7891000089255,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO RECHEADO MOÇA NESTLÉ
60409075000152,7891000089255,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO RECHEADO MOÇA NESTLÉ
59557124000115,7891035023514,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,LAVA-LOUÇAS SECADOR FINISH 250ML UNIT
7757005000617,7898205924404,LAVRAS,MG,TROP FRUTAS DO BRASIL LTDA,SHAKE DE BANANA WHEY 250ML VERDE CAMPO
2867469000158,7897972007846,CARAPICUIBA,SP,KIM NETO INDUSTRIA E COMERCIO DE PANIFICACAO LTDA,MINI BOLO KIM CHOC/BAUN 80GR
2003402000175,7898247780075,VITORIA,ES,ADM DO BRASIL LTDA,OLEO DE SOJA VELEIRO 20/1
24353832000150,7898937864115,JUNDIAI,SP,FOOD BRANDS INDUSTRIA DE PRODUTOS ALIMENTICIOS S/A,MOLHO KISABOR 1KG BILLY JACK
47508411110504,7895000318636,SAO PAULO,SP,COMPANHIA BRASILEIRA DE DISTRIBUICAO,LONGA VIDA QUALITÁ INTEGRAL CAIXA 1L
30153506000100,7896000706034,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,TINTURA COR & TON
55002133000199,7896004002507,SAO PAULO,SP,KELLOGG BRASIL LTDA.,BISC KELLOGGS COOKIE GRANOLA LINHACA MEL INT 150GR
30153506000100,7896000713186,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,KIT SH + CO NIELY GOLD 300ML LISO ABSOLUTO UNIT
15579674000160,7898591450556,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,FINI CHICLE BOLA DE TENIS
35402759000185,7896002300377,SAO PAULO,SP,BIMBO DO BRASIL LTDA,PÃO SUPREME GRÃOS E CASTANHA NUTRELLA
1731172000106,7898080660916,TUBARAO,SC,BEBIDAS GRASSI DO BRASIL LTDA,AGUARDENTE COMPOSTA MASTER GOLD
33040122000160,7896024722324,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISCOITO PIRAQUE MAIZENA
60498706000157,7896036098325,SAO PAULO,SP,CARGILL AGRICOLA S A,OLEO COMPOSTO OLIVIA TRADICIONAL PET 500ML
9325874000193,7898945987035,PINDORETAMA,CE,COMPANHIA BRASILEIRA DE BEBIDAS PREMIUM,CERVEJA PROIBIDA LTA
4892455000110,7896791902851,SETE LAGOAS,MG,TREVO LACTEOS S.A.,LEITE FER. 0% ACUCAR/GOR/LAC 3
7604556000136,7896000595201,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO MAGUARY LARANJEIRA 1L C/GOMINHOS
3485775000192,7896002108034,PIRASSUNUNGA,SP,COMPANHIA MULLER DE BEBIDAS,DOMUS GENGIBRE|1000|CONHAQUE | CONHAQUE DOMUS 1 LT
45997418000153,7894900323405,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,SCHWEPPES CITRUS GRF||REFRIGERANTES | SCHWEPPES CITRUS
33306929000798,7899026442931,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CONDICIONADOR ELSEVE REPARAÇÃO TOTAL 5 EXTRA-PROFUNDO
74222563000160,7897751900092,MONTE MOR,SP,SINTER FUTURA LTDA,SABONETE FARNESE ERVA DOCE
1131570000183,7898929988171,JAGUARIUNA,SP,CERVEJARIA ZX S.A.,CERVEJA WALS TRIPPEL - GRF
5540409000114,7898957617371,CURITIBA,PR,LATINEX INTERNATIONAL IMPORTACAO E EXPORTACAO LTDA,MASSA MILHO S/ GLUTEN FUSILLI 500G FITFOOD
70940994000101,7891962048208,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BISC BAUDUCCO WAFFER 117G MAXI COKIES
62691043000118,7891193010074,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,SEVEN BOYS TRADICIONAL
61075099000185,7896237900786,SAO PAULO,SP,IRMAOS RAIOLA & CIA. LTDA,AZEITONAS VERDES GORDAL RAIOLA 350G
5540409000114,7898957617012,CURITIBA,PR,LATINEX INTERNATIONAL IMPORTACAO E EXPORTACAO LTDA,TORTILHA FRONTERA BARBECUE
60409075000152,7891000243183,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOC NESTLE 97G CRUNCH
60409075000152,7891000243183,SAO PAULO,SP,NESTLE BRASIL LTDA.,CHOC NESTLE 97G CRUNCH
1773518000120,7898623950078,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,SHAMPOO EXPLOSAO DE CRESCIMENTO 300ML SALON LINE
61193496000151,7891048044278,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MANJAR DE COCO CALDA DE AMEIXA
61193496000151,7891048014165,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,CONFEITO DR.OETKER CHOCOLATE DISCO
8505736000123,7896090404384,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,DESODORANTE AEROSOL FRANCIS HYDRATTA 165ML MASCULINO AZUL UNIT
81727414000119,7896283006456,CURITIBA,PR,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,BISC INT SOW SWEET JASMINE 90G ZERO FRUTAS VERM.
17159518000175,7896417204659,CONTAGEM,MG,DOMINGOS COSTA INDUSTRIAS ALIMENTICIAS SA,MACARRÃO VILMA OVOS ALETRIA
7526557000100,7891149440801,SAO PAULO,SP,AMBEV S.A.,REFRIGERANTE SUKITA 2LT
61193496000151,7891048036204,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,PRETO MATTE LEÃO 15 SACHÊS G
60498706000157,7896036094877,SAO PAULO,SP,CARGILL AGRICOLA S A,MAIONESE LIZA CASEIRA SACHE
68093095000179,7896594971290,ATIBAIA,SP,FROOTY COMERCIO E INDUSTRIA DE ALIMENTOS S.A.,ACAI FROOTY 200ML BANANA C/GRANOLA
28053619000183,7891008109955,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,CHOC.GAROTO OPERETA 100G
28053619000183,7891008109955,VILA VELHA,ES,CHOCOLATES GAROTO SA,CHOC.GAROTO OPERETA 100G
5975111000307,7896040703208,PAULINIA,SP,CRIA SIM PRODUTOS DE HIGIENE LTDA.,"LAVA ROUPAS COQUEL 1,5L LAVANDA"
4869719000114,7896063220034,CURITIBA,PR,VITAO ALIMENTOS LTDA,COOKIE INTEGRAL DIET DE LARANJA VITAO 150G
48657860000129,7896193800427,VALINHOS,SP,INDUSTRIA DE MASSAS ALIMENTICIAS DE LTDA,PAPPARDELLE DE GOURMET
61193496000151,7891048071007,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,AMENDOIM DR OETKER TORRADO E SALGADO
54360656000144,7891118013869,RIO DAS PEDRAS,SP,ARCOR DO BRASIL LTDA.,BALAS BUTTER TOFFEES CHOCOLATE ARCOR 130G
7526557000100,7891149106844,SAO PAULO,SP,AMBEV S.A.,BEBIDA MISTA SKOL 269ML SECRET
48785000172,7896445470033,FORTALEZA,CE,INDAIA BRASIL AGUAS MINERAIS LTDA,SUCO CITRUS FRUTAS CITRICAS
60409075000152,7891000248201,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
60409075000152,7891000248201,SAO PAULO,SP,NESTLE BRASIL LTDA.,BISCOITO NESFIT LIMAO E CEREAIS 200G
3116028000187,7896775179835,SANTO ANTONIO DA PATRULHA,RS,GUIMARAES INDUSTRIA & COMERCIO LTDA,DOCE GUIMARAES PE DE MOLEQUE 100GR QUERO MAIS
60498706000157,7896036094938,SAO PAULO,SP,CARGILL AGRICOLA S A,POMAROLA MANJERICÃO CAIXA
50564053000880,7891022852288,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,"EM PÓ BOMBRIL MON BIJOU COCO 0,5 KG"
47081427000125,7896238101526,CATANDUVA,SP,LATICINIOS MATINAL LTDA,IOGURTE MATILAT C/POLPA FRUTAS MORANGO
3816532000190,7891528038704,SAO BERNARDO DO CAMPO,SP,COLGATE PALMOLIVE INDUSTRIAL LTDA,CREME DENTAL TERAPEUTICO PREVENT 90G ANTI PLACA UNIT
16849231000104,7896051123842,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBÉ COCO
17467515000107,7896224800594,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAFE SANTA CLARA DESCAFEINADO 250G SANTA CLARA
7158412000101,7898055841586,IGRAPIUNA,BA,COOPERATIVA DOS PRODUTORES DE PALMITO DO BAIXO SUL DA BAHIA - COOPALM,PALMITO CULTIVERDE INTEIRO 90GR
60934551000588,7897309400296,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,FERMENTO BIOLOGICO SECO MAURI
31565104000177,7892840253349,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,SALG.DORITOS 96GR QUEIJO NACHO
60945169001037,7891079001004,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,NISSIN MIOJO TURMA DA MÔNICA CARNE 01
1856022000110,7897042004904,UBERABA,MG,MASTER LINE DO BRASIL LTDA,CREME TRATAMENTO SKALA 1KG CERAMIDAS G3 UNIT
1856022000110,7897042004904,UBERABA,MG,MASTER LINE DO BRASIL LTDA,CREME TRATAMENTO SKALA 1KG CERAMIDAS G3 UNIT
2419557000197,7898115900055,SAO PAULO,SP,PAN CHRISTIAN IND E COM DE PRODUTOS ALIMENTICIOS LTDA,BOLO SUAVIPAN ABACAXI
16849231000104,7896051146018,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE GREGO ITAMBÉ TRADICIONAL
1708217000113,7898915949148,PETROPOLIS,RJ,CERVEJARIA CIDADE IMPERIAL PETROPOLIS LTDA,CERVEJA IMPERIO 600ML PILSEN
82641986000143,7891031116173,BLUMENAU,SC,COMPANHIA HEMMER INDUSTRIA E COMERCIO,AZEITONAS VERDE HEMMER CAROCO
148219000132,7896780600041,SALVADOR,BA,LISATEC-INDUSTRIA E COMERCIO LTDA,DETERG.LISA 500ML NEUTRO
45997418000153,7894900680003,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFR SPRITE ICE MINT 350ML ZERO LATA
30153506000100,7896000712837,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,CREME PARA PENTEAR NIELY GOLD 280G MAX QUERATINA UNIT
104603000133,7896013551553,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,REPARADOR PONTAS NOVEX 30ML QUER AB
1856022000110,7897042013807,UBERABA,MG,MASTER LINE DO BRASIL LTDA,KIT SKALA SHAMPOO+CONDICIONADOR 325ML OLEO DE ARGAN
17159518000175,7896417204666,CONTAGEM,MG,DOMINGOS COSTA INDUSTRIAS ALIMENTICIAS SA,MASSA P/LASANHA VILMA C/ OVOS CARTUCHO
12213443000140,7896481140020,ARAPIRACA,AL,INDUSTRIAS REUNIDAS CORINGA LTDA,COLORIFICO CORINGA 100G
33306929000798,7899026483866,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CREME DE PENTEAR ELSEVE ARGININA RESIST X3 NUTRIÇÃO INTENSA
45997418000153,7894900550061,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,"SUCO DEL VALLE MAIS 1,5L UVA TP"
51723435000103,7896496917501,OSASCO,SP,MAETERRA PRODUTOS NATURAIS LTDA,BISC CRACKER ORG TRIBOS M.TERRA 130G ORIGINAL
62546387000133,7896292304239,MATAO,SP,PREDILECTA ALIMENTOS LTDA,PREDILECTA REFOGADO TRADICIONAL SACHÊ
33040122000160,7896024779434,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISC ROSQ PIRAQUE COCO 100G
45997418000153,7894900611014,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,SUCO DEL VALLE 1L 100% UVA
70940994000101,7891962004921,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BISCOITO CRACKER LIGHT LEVÍSSIMO BAUDUCCO 200G
43461789000190,7896055504005,AMPARO,SP,QUIMICA AMPARO LTDA,DESINF ATOL EM SPRAY TRAD 90ML
1615814000101,7891700033640,SAO PAULO,SP,UNILEVER BRASIL INDUSTRIAL LTDA,CATCHUP ARISCO TRADICIONAL 390G
13342907000180,7898948913949,CABEDELO,PB,INCODIL INDUSTRIA COMERCIO E DISTRIBUICAO EIRELI,MACARRAO FUSILLLI TRIGO SARACENO/ BANANA VERDE E ALECRIM 300G BEM NATURAL .
11507415000172,7896013103387,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,"AMAC SONHO PASSA FACIL 1,5L"
61193496000151,7891048036563,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,CHÁ MISTO CIDREIRA LIMÃO E MEL COM 15 SACHÊS DR. OETKER 15G
61193496000151,7891048070109,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MIST BOLO OETKER MICROONDAS CHOCOLATE
23643315000152,7891025107170,SAO PAULO,SP,DANONE LTDA,LEITE FERMENTADO CAFE DA MANHA 170G ACTIVIA
46344354000669,7891132007530,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,SOPA VONO MANDIOQUINHA COM CEBOLA E SALSA
61068276001259,78924321,VALINHOS,SP,UNILEVER BRASIL LTDA.,DESODORANTE ANTITRANSPIRANTE ROLL ON REXONA WOMEN PROTEÇÃO INVISÍVEL CRYSTAL 50ML
73410326000160,7897395050108,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,CERVEJA CRYSTAL
17467515000107,7896490290587,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,REFRESCO PO FRISCO 30G ABACAXI
79638524001800,7891089100025,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,AZEITONA EM CONSERVA LA VIOLE
56851355000149,7896085865862,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,MÁSCARA NAZCA POWER PROFESSIONAL CRESCIMENTO 1K
23643315000152,7891025112938,SAO PAULO,SP,DANONE LTDA,LEITE FERM ACTIVIA 1000G 0% MORANGO
70940994000101,7891962037028,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BISCOITO TRIPLO CHOCOLATE WAFER - 140G - BAUDUCCO
17467515000107,7896005805008,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAPSULA DE CAFE EXPRESSO TRES SUPREMO 8GR C/10
2419557000197,7898115900109,SAO PAULO,SP,PAN CHRISTIAN IND E COM DE PRODUTOS ALIMENTICIOS LTDA,MINI BOLO LIGHT DE MORANGO SUAVIPAN
17467515000107,7896005800669,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAFÉ SOLÚVEL 3 CORAÇÕES
62461140000114,7891203059833,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,MACARRONADA INST PANCO FRANGO AO M TOMATE
1152141000192,7896085123092,SAO PAULO,SP,TERMOGEL INDUSTRIA E COMERCIO DE PRODUTOS DE ESTETICA LTDA,AMACIANTE PLUSH 2L BEM ESTAR
1851716000165,7896071023139,APARECIDA DE GOIANIA,GO,CIPA-INDUSTRIAL DE PRODUTOS ALIMENTARES LTDA,BISCOITO AMANT MABEL CHOCOLATE
17467515000107,7896224813082,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,CAFE SANTA CLARA
7526557000100,7891149102853,SAO PAULO,SP,AMBEV S.A.,SKOL PILSEN GARRAFA 1 UNIDADE
61087367000189,7896353300033,SAO PAULO,SP,LATICINIOS CATUPIRY LTDA,CATUPIRY CREMOSO TRADICIONAL PACOTE
7526557000100,7891149107353,SAO PAULO,SP,AMBEV S.A.,SUKITA TUTTI FRUTTI PET 2L
52123916000132,7896058503821,MARILIA,SP,DORI ALIMENTOS S.A.,AMENDOIM PETTIZ CROC CEBOLA/SALSA
1257995000133,7898080641687,CORUMBAIBA,GO,GOIASMINAS INDUSTRIA DE LATICINIOS LTDA,LEITE EM PÓ INTEGRAL INSTANTÂNEO 200G ITALAC
70940994000101,7891962031170,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BOLINHO BAUDUCCO DUPLO CHOCOLATE
85720290000109,7896202891637,LAURENTINO,SC,INDUSTRIA E COMERCIO OLIVEIRA LTDA,DOCE OLIVEIRA PINGO DE LEITE
17467515000107,7896224835794,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,FILTRO PAPEL SANTA CLARA 103 C/30
50564053000880,7891022856804,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,AMACIANTE ERA UMA VEZ MON BIJOU BABY 1 LITRO
3956345000101,7898293494995,UBERLANDIA,MG,"BIOTEC COSMETICOS, INDUSTRIA E COMERCIO LTDA",SH.BIOHAIR 350ML MATIZADOR
4892455000110,7896791970966,SETE LAGOAS,MG,TREVO LACTEOS S.A.,IOGURTE TREVINHO LIGHT MORANGO
22229207000175,7896021314911,MACHADO,MG,PASTIFICIO SANTA AMALIA S/A.,SH PLUSBELLE 1L CERAMIDA ATIVA
50564053000880,7891022860528,SAO BERNARDO DO CAMPO,SP,BOMBRIL S/A,AMACIANTE MON BIJOU 5L MAGIA
1551272000142,7898031171201,RECIFE,PE,ASA INDUSTRIA E COMERCIO LTDA,DET PO BEM TE VI LAVANDA
84046101037194,7891300900359,SAO PAULO,SP,BUNGE ALIMENTOS S/A,MOLHO SALSARETTI TOM 500GR CLASSICO VD
73410326000160,7897395020644,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,PETRA SCHWARZBIER ESCURA PREMIUM LATA 1 UNIDADE
70940994000101,7891962053141,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,DUO CENOURA
22137853000102,7898919412068,GOIANIA,GO,COTY BRASIL COMERCIO LTDA.,COND MONANGE 350ML CACHOS PERFEITOS
60409075000152,7891000315200,SAO PAULO,SP,NESTLE BRASIL LTDA.,CAFE NESCAFE MATINAL RS
60409075000152,7891000315200,SAO PAULO,SP,NESTLE BRASIL LTDA.,CAFE NESCAFE MATINAL RS
28053619000183,7891008351026,VILA VELHA,ES,CHOCOLATES GAROTO LTDA.,COBERTURA GAROTO CHOCOLATE MEIO AMARGO
28053619000183,7891008351026,VILA VELHA,ES,CHOCOLATES GAROTO SA,COBERTURA GAROTO CHOCOLATE MEIO AMARGO
64904295000103,7891910030248,SAO PAULO,SP,CAMIL ALIMENTOS S.A.,MIST P/ BOLO UNIAO BANANA INT 400G
56851355000149,7896085840036,SAO BERNARDO DO CAMPO,SP,NAZCA COSMETICOS INDUSTRIA E COMERCIO LTDA,SHAMPOO INFANTIL ACQUA KIDS FINO E LISO
17090600000190,7898954857480,MORENO,PE,GL INDUSTRIA E DISTRIBUICAO DE ALIMENTOS S.A,CAPRICCHE FUTURINHO 60G BISC RECH CH/MOR
17090600000190,7898657830018,MORENO,PE,GL INDUSTRIA E DISTRIBUICAO DE ALIMENTOS S.A,CAPRICCHE BISC CERELICIA 30G
8811226001903,7891091063301,CABEDELO,PB,SAO BRAZ S/A INDUSTRIA E COMERCIO DE ALIMENTOS,SALGADO SAO BRAZ BATATA PALHA 80G
30153506000100,7896000705693,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,TINTURA NIELY CORETON KIT COLORAÇÃO CREME 8.3 LOURO CLARO DOURADO
33033028000184,7895800308738,CURITIBA,PR,MONDELEZ BRASIL LTDA,CHICLETS TRIDENT FRESH HERBAL
46445219000103,7896114100650,RANCHARIA,SP,RCH ADMINISTRACAO DE BENS LTDA,CREAM CHEESE IPANEMA 400G
50493170000123,7896255577519,RIBEIRAO PRETO,SP,PICINATO & CIA.LTDA.,MOEDAS DE CHOC KIDOCURA 40G
65979973000160,7896048706010,BRAGANCA PAULISTA,SP,LEITESOL INDUSTRIA E COMERCIO S A,LEITE PO LA SERENISIMA 800G INTEGRAL
54516661003704,7891010503505,SAO JOSE DOS CAMPOS,SP,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,LOÇÃO HIDRATANTE JOHNSON JOHNSON 200ML ROSA UNIT
46025722000100,7896022202972,SUMARE,SP,PASTIFICIO SELMI SA,PADRE NOSSO GALO SÊMOLA
23643315000152,7891025109419,SAO PAULO,SP,DANONE LTDA,DANONE ACTIVIA 170G AMEIXA
33306929000798,7899026464933,SAO PAULO,SP,PROCOSA PRODUTOS DE BELEZA LTDA,CONDICIONADOR ELSEVE ARGININA RESIST X3
44145845000221,7896061990090,MOGI DAS CRUZES,SP,MELHORAMENTOS CMPC LTDA,BABYSEC GALINHA PINTADINHA ULTRA G DESCARTÁVEL 26 UNIDADES
61193496000151,7891048038376,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MAÇA COM CANELA CHÁ MAIS 10 SACHÊS G
35402759000185,7896002301510,SAO PAULO,SP,BIMBO DO BRASIL LTDA,ANA MARIA CHOCOLATE 35G
59557124000115,7891035050701,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,TIRA-MANCHAS VANISH PODER O2 CRYSTAL WHITE
17682600000180,7897773300634,SAO LOURENCO,MG,IND E COM DE PRODUTOS ALIMENTICIOS SAO LOURENCO LTDA,DOCE LEITE S LOURENCO 700GR LEITE PURO
1125487000100,7897938904172,MARINGA,PR,ISPL - INDUSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA,LAVA ROUPA SOFT PLUS 1LT ESMERALDA
84046101037194,7891300900366,SAO PAULO,SP,BUNGE ALIMENTOS S/A,MOLHO SALSARETTI TOM 500GR BASILICO VD
7175867000127,7898530840486,SAO PAULO,SP,DOCE SABOR INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,DADINHO AMENDOIM ATUAL TRADICIONAL
353155000101,7891772157084,DIADEMA,SP,KOBBER ALIMENTOS LTDA,BARRA DE TAPIOCA KOBBER 48G DOCE DE LEITE
12285276000142,7896004400297,MACEIO,AL,SOCOCO SA INDUSTRIAS ALIMENTICIAS,LEITE DE COCO MAIS COCO
19273747000141,7896010401158,GOVERNADOR VALADARES,MG,BARBOSA & MARQUES S A,LEITE LV ZERO 1LT ZERO LACTOSE
19900000000176,7896045505357,JACAREI,SP,CERVEJARIAS KAISER BRASIL S.A.,CERV HEINEKEN LT 250ML
21824073000259,7898010860027,SALINAS,MG,"SELETA E BOAZINHA, INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO EIRELI",AGUARDENTE SELETA
2279324000489,7891167014039,SAO PAULO,SP,GDC ALIMENTOS S.A,SALADA ATUM GOMES DA COSTA BATATA DOCE
1125487000100,7897938900051,MARINGA,PR,ISPL - INDUSTRIA SULAMERICANA DE PRODUTOS DE LIMPEZA LTDA,AMACIANTE SOFT PLUS 2L LAVANDA ROSA
56010739000139,7896092502453,PRESIDENTE PRUDENTE,SP,BEBIDAS ASTECA LTDA,VODKA ASKOV
62598586000195,7891032015710,SAO PAULO,SP,ANGELO AURICCHIO COMPANHIA LTDA,MOLHO DE TOMATE OLE MANJERICAO
992173000133,7897754200182,SAO JORGE DO PATROCINIO,PR,M NERONI EIRELI,DOCE XODO BANANA
2097007000107,7895144892931,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,"PURE FRESH SPEARMINT 8,5G"
6042467000180,7896058254044,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO CEREAL MIX TRIUNFO INTEGRAL
16849231000104,7896051126089,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE FERMENT ITAMBEZINHO BAUN TP480G
6042467000180,7896058257717,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TORTUGUITA FORMATO MORANGO 90G ARCOR
441885000164,7897173098728,JANDIRA,SP,CASA SUICA INDUSTRIA ALIMENTICIA LTDA,BOLO SUICO C.SUICA CLASSICO GOTAS 350G
62691043000118,7891193049203,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,BOLINHO SEVEN BOYS 35G LARANJA
31565104000177,7892840808051,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,ISOTÔNICO SABOR UVA GATORADE 500ML
1615814000101,7894000047515,SAO PAULO,SP,UNILEVER BRASIL INDUSTRIAL LTDA,BEBIDA DE SOJA ADES PÊSSEGO 1L
5117323000183,7898902299133,ITAPOLIS,SP,STELLA D'ORO ALIMENTOS LTDA,GOIABADA STELLA DORO 300GR
45256997000183,7896336007751,RIBEIRAO PRETO,SP,SANTA HELENA INDUSTRIA DE ALIMENTOS S/A,PAÇOQUITA DIET C/4 UNIDADE COM AVEIA
