cnpj,gtin,city,state
60498706000157,07896036000298,SAO PAULO,SP
33040122000160,07896024722164,RIO DE JANEIRO,RJ
61193496000151,07891048036297,SAO PAULO,SP
45997418000153,07894900680508,RIO DE JANEIRO,RJ
70940994000101,07891962048635,GUARULHOS,SP
05771868000109,07898903594923,MANDAGUACU,PR
07206816000115,07896085073052,FORTALEZA,CE
04892455000110,07896791902332,SETE LAGOAS,MG
05975111000307,07896040700283,PAULINIA,SP
61193496000151,07891048001776,SAO PAULO,SP
61068276000104,07891150062429,VALINHOS,SP
01257995000133,07898080640222,CORUMBAIBA,GO
02702075000140,07898206181189,LIMEIRA,SP
07604556000136,07896005401293,RECIFE,PE
35402759000185,07896002300148,SAO PAULO,SP
84869593000117,07896272001967,SAO JOSE DOS PINHAIS,PR
81727414000119,07896283006586,CURITIBA,PR
70940994000101,07891962045177,GUARULHOS,SP
00382468002131,07891024038420,SAO BERNARDO DO CAMPO,SP
33033028000184,07895800304228,CURITIBA,PR
01358891000115,07898912710864,SAO PAULO,SP
45997418000153,00000078933873,RIO DE JANEIRO,RJ
46025722000100,07896022201357,SUMARE,SP
61586558000195,07891095009930,SAO PAULO,SP
23643315000152,07891025107255,SAO PAULO,SP
00104603000133,07896013544210,NOVA IGUACU,RJ
04429377000111,07899970400155,SAO PAULO,SP
01851716000165,07896071021562,APARECIDA DE GOIANIA,GO
30066989000105,07896229906543,NOVA IGUACU,RJ
52034139000150,07896003701920,MARILIA,SP
61068276000104,07891150040458,VALINHOS,SP
01851716000165,07896071022477,APARECIDA DE GOIANIA,GO
31565104000177,07894321811789,SAO PAULO,SP
23643315000152,07891025102656,SAO PAULO,SP
04667152000101,07898942301391,PIRACICABA,SP
15221575000101,07896368230219,SALVADOR,BA
60945169001037,07891079012048,IBIUNA,SP
60409075000152,07891000247624,SAO PAULO,SP
54516661003704,07891010973902,SAO JOSE DOS CAMPOS,SP
47508411110504,07895000244348,SAO PAULO,SP
61068276000104,07891150050136,VALINHOS,SP
01838723000127,07891515972004,Itajaí,SC
84046101000193,07891080170591,SAO PAULO,SP
76490184000187,07891098040220,RIO DE JANEIRO,RJ
62676002000152,07896010171389,SAO PAULO,SP
70940994000101,07891962054896,GUARULHOS,SP
25141438000110,07898960482300,SAO PAULO,SP
19900000000176,07896045504831,JACAREI,SP
47508411110504,07895000327706,SAO PAULO,SP
75404814000352,07896486202921,ARAPONGAS,PR
61068276000104,07891150027350,VALINHOS,SP
23643315000152,07891025110668,SAO PAULO,SP
02428015000180,07898569950200,SAO PAULO,SP
54360656001701,07898142862753,CAMPINAS,SP
97191902000194,07896041173734,SAO SEBASTIAO DO CAI,RS
54516661003704,07891010247386,SAO JOSE DOS CAMPOS,SP
61068276000104,07891150043237,VALINHOS,SP
73410326000160,07897395020231,RIO DE JANEIRO,RJ
61586558000195,07891095002146,SAO PAULO,SP
00382468002131,07891024171295,SAO BERNARDO DO CAMPO,SP
54360656001701,07898142863170,CAMPINAS,SP
46025722000100,07896022200695,SUMARE,SP
00063960000109,07891737825812,PORTO ALEGRE,RS
70940994000101,07891962051345,GUARULHOS,SP
22137853000102,07898919412150,GOIANIA,GO
79638524001800,07891089442767,CURITIBA,PR
22137853000102,07898919412099,GOIANIA,GO
08505736000123,07896916782276,SAO PAULO,SP
17467515000107,07896224800808,SANTA LUZIA,MG
47508411110504,07895000473526,SAO PAULO,SP
01470165000190,07898005717459,SERRA,ES
59274704000103,07896062577061,SAO CAETANO DO SUL,SP
05540409000114,07898957617388,CURITIBA,PR
02717529000156,07897274416025,MOSSORO,RN
04330736000189,07896181706168,SANTO ANTONIO DA PATRULHA,RS
23643315000152,07891025114376,SAO PAULO,SP
00069957000194,07898152996455,CURITIBA,PR
02744273000176,07898125760182,MACHADO,MG
56925019000101,07896547500850,SANTA RITA DO PASSA QUATRO,SP
12213443000140,07896481120190,ARAPIRACA,AL
61068276000104,07891150052543,VALINHOS,SP
43461789000190,07896098900031,AMPARO,SP
61193496000151,07891048040195,SAO PAULO,SP
72077514000156,07896317105001,SAO JOSE DO RIO PRETO,SP
17467515000107,07896005802892,SANTA LUZIA,MG
61068276000104,07891150051898,VALINHOS,SP
76496702000170,07896045041053,ALMIRANTE TAMANDARE,PR
20422248000158,07899930900039,SAO PAULO,SP
35402759000185,07896002361019,SAO PAULO,SP
07206816000115,07896213000219,FORTALEZA,CE
54360656000144,07891118014743,RIO DAS PEDRAS,SP
60945169001037,07891079011775,IBIUNA,SP
00382468002131,07891024174715,SAO BERNARDO DO CAMPO,SP
01731172000106,07898080660305,TUBARAO,SC
21992946000151,07896259411963,LAGOA DA PRATA,MG
61068276000104,07891150050938,VALINHOS,SP
02333707000145,07892222300500,JUNDIAI,SP
22137853000102,07891182016476,GOIANIA,GO
69125052000190,07896044954521,JANDIRA,SP
47508411110504,07895000329694,SAO PAULO,SP
61068276000104,07891150050129,VALINHOS,SP
61586558000195,07891095003884,SAO PAULO,SP
87315834000174,07891330016747,ARROIO DO MEIO,RS
07526557000100,07891149103409,SAO PAULO,SP
01257995000133,07898080641564,CORUMBAIBA,GO
02736595000173,07898596080345,MACEIO,AL
52034139000150,07896003703061,MARILIA,SP
02279324000489,07891167021082,SAO PAULO,SP
55223127000161,07896263503036,POTIRENDABA,SP
21326756000103,07896629640528,ITUIUTABA,MG
60409075000152,07891000254622,SAO PAULO,SP
62691043000118,07891193010203,DIADEMA,SP
01856022000110,07897042007226,UBERABA,MG
47508411110504,07895000467013,SAO PAULO,SP
01838723000127,07891515971960,Itajaí,SC
04205454000150,07898341430128,SAO PAULO,SP
07206816000115,07896213002749,FORTALEZA,CE
21992946000151,07896259410171,LAGOA DA PRATA,MG
07526557000100,07891149102808,SAO PAULO,SP
35402759000185,07896002303460,SAO PAULO,SP
13324184000197,07896096007688,SAO PAULO,SP
01708217000113,07898915949322,PETROPOLIS,RJ
22310186000118,07898958161026,LAVRAS,MG
61068276000104,07891150055704,VALINHOS,SP
82641986000143,07891031409367,BLUMENAU,SC
03485775000192,07896002100014,PIRASSUNUNGA,SP
74222563000160,07897751900184,MONTE MOR,SP
02089969000106,07898215153108,BELA VISTA DE GOIAS,GO
07206816000115,07891152346268,FORTALEZA,CE
28053619000183,07891008312003,VILA VELHA,ES
61586558000195,07891095002498,SAO PAULO,SP
29689346000120,07896260737298,TRINDADE,GO
03956345000101,07898293493981,UBERLANDIA,MG
61075099000185,07896237900946,SAO PAULO,SP
07526557000100,07891991002653,SAO PAULO,SP
13324184000197,07891999010636,SAO PAULO,SP
43623792000163,07896060400101,GUARULHOS,SP
00974731000138,07898228063500,JOAQUIM TAVORA,PR
61586558000195,07891095005178,SAO PAULO,SP
07206816000115,07896213003937,FORTALEZA,CE
61068276000104,07891150058309,VALINHOS,SP
01838723000127,07891515972127,Itajaí,SC
61068276000104,07891042103315,VALINHOS,SP
03861512000130,27898286200378,ITAPORANGA D AJUDA,SE
52034139000150,07896003700800,MARILIA,SP
08811226001903,07891091067200,CABEDELO,PB
08192116000181,07899916904631,SAO PAULO,SP
02089969000106,07898215152705,BELA VISTA DE GOIAS,GO
50955707000472,07896102517118,BARUERI,SP
54360656001701,07898142862739,CAMPINAS,SP
76490184000187,07891098037190,RIO DE JANEIRO,RJ
92226026000170,07896200031172,PELOTAS,RS
53512810000193,07896256050202,SAO JOSE DO RIO PRETO,SP
23643315000152,07891025422174,SAO PAULO,SP
22137853000102,07898919412051,GOIANIA,GO
17682600000180,07897773305967,SAO LOURENCO,MG
04827795000167,07898137930740,MONTE MOR,SP
61068276000104,07891150037632,VALINHOS,SP
62461140000114,07891203055248,SAO PAULO,SP
11923281000170,07898090130393,MACEIO,AL
07757005000617,07898205924480,LAVRAS,MG
83011247000130,07896256600780,TREZE TILIAS,SC
17467515000107,07896005800027,SANTA LUZIA,MG
62461140000114,07891203010056,SAO PAULO,SP
60409075000152,07891000241448,SAO PAULO,SP
50590553000110,07896013402503,TABOAO DA SERRA,SP
02365095000172,07898939253146,PALMEIRA DOS INDIOS,AL
60498706000157,07896036000014,SAO PAULO,SP
47508411110504,07895000477227,SAO PAULO,SP
07206816000115,07891152222241,FORTALEZA,CE
07526557000100,07891991001359,SAO PAULO,SP
29588019000182,07896336803490,TERESOPOLIS,RJ
84046101000193,07891080400087,SAO PAULO,SP
01202633000145,07896495000129,CAJAMAR,SP
61068276000104,07891150026001,VALINHOS,SP
14049467000130,07891097088346,SAO PAULO,SP
10483444000189,07898403781793,MORADA NOVA,CE
62598586000195,07891032016106,SAO PAULO,SP
56012420000142,07896656800353,RIBEIRAO PRETO,SP
61193496000151,07891048045152,SAO PAULO,SP
21230479000122,07897618800039,MONTE SANTO DE MINAS,MG
59557124000115,07891035800245,SAO PAULO,SP
31565104000177,07894321823119,SAO PAULO,SP
01851716000165,07896071008891,APARECIDA DE GOIANIA,GO
05750272000122,07896203103234,CONTAGEM,MG
01503284000100,07898027658457,GUARULHOS,SP
55002133000199,07896004005560,SAO PAULO,SP
84869593000117,07896272005736,SAO JOSE DOS PINHAIS,PR
09325874000193,07898945987189,PINDORETAMA,CE
60409075000152,07891000260166,SAO PAULO,SP
61586558000195,07891095154012,SAO PAULO,SP
00382468002131,07891024038437,SAO BERNARDO DO CAMPO,SP
02333707000145,07896089011357,JUNDIAI,SP
13324184000197,07891999010704,SAO PAULO,SP
05064850000177,07898380261004,ARAPONGAS,PR
61068276000104,07891150037502,VALINHOS,SP
33033028000184,07895800300145,CURITIBA,PR
00441885000164,07897173001056,JANDIRA,SP
12229753000152,07896215300010,CORURIPE,AL
07526557000100,07891991010023,SAO PAULO,SP
07206816000115,07891152300741,FORTALEZA,CE
07206816000115,07896205752379,FORTALEZA,CE
02089969000106,07898215151319,BELA VISTA DE GOIAS,GO
52034139000150,07896003704372,MARILIA,SP
02176615000107,07898126403071,ALVINOPOLIS,MG
03431255000105,07898230710508,ITU,SP
60409075000152,07891000248829,SAO PAULO,SP
55630289000114,07896214536083,ITATIBA,SP
55630289000114,07896214500039,ITATIBA,SP
73410326000160,07898377660377,RIO DE JANEIRO,RJ
01615814000101,07894000050737,SAO PAULO,SP
60498706000157,07896036098318,SAO PAULO,SP
47508411110504,07895000474561,SAO PAULO,SP
24386289000197,07898994626640,RIO DE JANEIRO,RJ
17467515000107,07896005805701,SANTA LUZIA,MG
22086045000163,07898217000479,SAO PAULO,SP
03861512000130,07898286200510,ITAPORANGA D AJUDA,SE
15488031000100,07898933879960,CURITIBA,PR
61155511000177,07891965147861,SAO PAULO,SP
05694537000112,07897516700141,SAO CARLOS,SP
00069957000194,07898152991573,CURITIBA,PR
17159518000175,07896417204192,CONTAGEM,MG
61365557000110,07896331100846,SAO SEBASTIAO DO PARAISO,MG
02333707000145,07896089088427,JUNDIAI,SP
00382468002131,07891024036839,SAO BERNARDO DO CAMPO,SP
23643315000152,07891025112952,SAO PAULO,SP
06042467000180,07896058256895,CAMPINAS,SP
79638524001800,07891089070700,CURITIBA,PR
12649349000138,07896963400345,NATAL,RN
61193496000151,07891048063118,SAO PAULO,SP
03485775000192,07896002110471,PIRASSUNUNGA,SP
21326756000103,07896629642188,ITUIUTABA,MG
51377935000122,07896070121072,LEME,SP
17245028000353,07891242000100,SANTA LUZIA,MG
82945932000171,07896011103730,SAO LOURENCO D'OESTE,SC
46278537000119,07896115700941,OSASCO,SP
17159518000175,07896417225142,CONTAGEM,MG
62676002000152,07896010171341,SAO PAULO,SP
61297784000318,07891122113371,EMBU DAS ARTES,SP
60409075000152,07891000544600,SAO PAULO,SP
12819074000214,07898136973212,NAZARE DA MATA,PE
60618436000170,07896061300677,SAO PAULO,SP
59557124000115,07891035800276,SAO PAULO,SP
47508411110504,07895000473618,SAO PAULO,SP
50493170000123,07896255500333,RIBEIRAO PRETO,SP
22335392000182,07896434920471,CANAPOLIS,MG
05975111000307,07896040706117,PAULINIA,SP
00382468002131,07891024171400,SAO BERNARDO DO CAMPO,SP
50381003000190,07896490400214,JABOTICABAL,SP
11507415000172,07896013103127,PAULISTA,PE
01773518000120,07898524348493,JANDIRA,SP
56370364000118,07891151036764,RIO CLARO,SP
45256997000183,07896336002824,RIBEIRAO PRETO,SP
61068276000104,07891150037328,VALINHOS,SP
08811226001903,07891091011609,CABEDELO,PB
23643315000152,07891025101161,SAO PAULO,SP
24949232000159,07891143014657,SAO PAULO,SP
23643315000152,07891025110378,SAO PAULO,SP
07206816000115,07896085076152,FORTALEZA,CE
60409075000152,07891000253564,SAO PAULO,SP
50564053000880,07891022100631,SAO BERNARDO DO CAMPO,SP
47508411110504,07895000349814,SAO PAULO,SP
08875424000101,07899389700884,FORQUILHINHA,SC
79638524001800,07891089100575,CURITIBA,PR
61068276000104,07891150037601,VALINHOS,SP
04429377000111,07898292883493,SAO PAULO,SP
07206816000115,07896213001292,FORTALEZA,CE
62691043000118,07891193012054,DIADEMA,SP
22137853000102,07898919412259,GOIANIA,GO
45997418000153,07894900701593,RIO DE JANEIRO,RJ
49830136000118,07896056102255,SAO PAULO,SP
46025722000100,07896022201869,SUMARE,SP
45985371000108,07891040142736,SUMARE,SP
07787570000112,07898602960197,VARGINHA,MG
60409075000152,07891000811474,SAO PAULO,SP
12285276000142,07896004400341,MACEIO,AL
60498706000157,07896036095089,SAO PAULO,SP
31565104000177,07892840224844,SAO PAULO,SP
05975111000137,07898489510270,PAULINIA,SP
82641986000143,07891031412046,BLUMENAU,SC
33856394001709,07891050000453,SAO PAULO,SP
61068276001259,07898422746179,VALINHOS,SP
07206816000115,07896085076473,FORTALEZA,CE
70940994000101,07891962037004,GUARULHOS,SP
29737368003487,07896003941517,GUARAREMA,SP
62598586000195,07891032015734,SAO PAULO,SP
08355342000136,07896087002067,PELOTAS,RS
46025722000100,07896022200244,SUMARE,SP
11507415000172,07896013106791,PAULISTA,PE
59403220000290,07897721411481,FORTALEZA,CE
84869593000117,07896272004197,SAO JOSE DOS PINHAIS,PR
76490184000187,07891098010469,RIO DE JANEIRO,RJ
60409075000152,07891000109908,SAO PAULO,SP
10483444000189,07898403782769,MORADA NOVA,CE
48657860000129,07896193800380,VALINHOS,SP
07652402000110,07898940264025,CURITIBA,PR
70940994000101,07891962054537,GUARULHOS,SP
61193496000151,07891048047088,SAO PAULO,SP
02340534000192,07896945400066,CUSTODIA,PE
50955707000472,07896102502558,BARUERI,SP
46842894000591,07898295301970,CANDIDO MOTA,SP
11507415000172,07896013101154,PAULISTA,PE
00063960000109,07891737220839,PORTO ALEGRE,RS
04429377000111,07898292887798,SAO PAULO,SP
07496057000172,07898022210018,ARAPIRACA,AL
01851716000165,07896071021692,APARECIDA DE GOIANIA,GO
12764852000134,07898628360018,SAO PAULO,SP
20358374000190,07896090806560,SAO LUIS,MA
46025722000100,07896022205225,SUMARE,SP
13324184000197,07891999013484,SAO PAULO,SP
04894085000150,07896388000366,BELEM,PA
85070068002577,07897200602218,MARINGA,PR
61586558000195,07891095001897,SAO PAULO,SP
01773518000120,07898623951709,JANDIRA,SP
02780640000510,07896196020013,SAO PAULO,SP
31565104000177,07892840253448,SAO PAULO,SP
13423976000119,07898951721241,RIBEIRAO PRETO,SP
01615814000101,07894000050423,SAO PAULO,SP
31565104000177,07894321716053,SAO PAULO,SP
16849231000104,07896051130109,BELO HORIZONTE,MG
61193496000151,07891048050651,SAO PAULO,SP
00167268000112,07898324140143,FORTALEZA,CE
02333707000145,07896089013351,JUNDIAI,SP
03322852000193,07898221853962,PIRACAIA,SP
01853982000127,07898096640018,CAPIVARI,SP
02176615000107,07898126407581,ALVINOPOLIS,MG
04439268000185,07898387120083,NOSSA SENHORA DA GLORIA,SE
60409075000152,07891000266588,SAO PAULO,SP
70940994000101,07891962054551,GUARULHOS,SP
17467515000107,07896224800693,SANTA LUZIA,MG
16849231000104,07896051127123,BELO HORIZONTE,MG
02340534000192,07896945401599,CUSTODIA,PE
61068276000104,07891150029293,VALINHOS,SP
43461789000190,07896098900352,AMPARO,SP
87456562001870,07893500090809,PELOTAS,RS
07206816000115,07896005030073,FORTALEZA,PE
70940994000101,07891962000725,GUARULHOS,SP
61068276000104,00000078907508,VALINHOS,SP
62546387000133,07896292313408,MATAO,SP
61068276000104,07891150061583,VALINHOS,SP
13324184000197,07891999351050,SAO PAULO,SP
01470165000190,07898005718265,SERRA,ES
04899037000669,07898942775321,PETROLINA,PE
61193496000151,07891048036228,SAO PAULO,SP
05975111000137,07898085947098,PAULINIA,SP
10657019000169,07897685910549,SANTO ANTONIO DA PATRULHA,RS
51665073000133,07896286615013,RIBEIRAO PRETO,SP
00588458000103,07897517208509,MONTE ALTO,SP
52123916000132,07896058593457,MARILIA,SP
49175797000157,07897594100154,UBATUBA,SP
40499907000161,07898141551887,ALAGOINHAS,BA
00063960000109,07891737989071,PORTO ALEGRE,RS
60409075000152,07891000251638,SAO PAULO,SP
19273747000141,07896010400748,GOVERNADOR VALADARES,MG
47508411110504,07895000473533,SAO PAULO,SP
14049467000130,07891097000171,SAO PAULO,SP
47508411110504,07895000487639,SAO PAULO,SP
11507415000172,07896013106364,PAULISTA,PE
22137853000102,07891182016841,GOIANIA,GO
61586558000195,07891095022427,SAO PAULO,SP
07790200000134,07896455001838,SAO PAULO,SP
60879467000185,07896200300087,SAO PAULO,SP
31565104000177,07892840808044,SAO PAULO,SP
52034139000150,07896003702682,MARILIA,SP
00069957000194,07898152991580,CURITIBA,PR
43623792000163,07896056400740,GUARULHOS,SP
61068276000104,07891150053717,VALINHOS,SP
01567613000178,07899884200865,RIO DE JANEIRO,RJ
70940994000101,07891962015620,GUARULHOS,SP
79638524001800,07891089440572,CURITIBA,PR
61193496000151,07891048038277,SAO PAULO,SP
46025722000100,07896022200213,SUMARE,SP
07206816000115,07891152302738,FORTALEZA,CE
17245028000353,07891242420557,SANTA LUZIA,MG
50955707000472,07896102501407,BARUERI,SP
96468079000159,07897259401237,SAO PAULO,SP
07206816000115,07891152305111,FORTALEZA,CE
59557124000115,07891035040504,SAO PAULO,SP
08144235000240,07898940994021,BELO HORIZONTE,MG
30153506000100,07896000711175,NOVA IGUACU,RJ
23312500000164,07898994594079,LIMOEIRO DE ANADIA,AL
02924249000119,07896253400994,ANAPOLIS,GO
76093731000190,07891527000467,CAFELANDIA,PR
50221019000136,07896052601097,ITU,SP
08369748000178,07898932426776,LAGARTO,SE
23643315000152,07891025113485,SAO PAULO,SP
35402759000185,07896002301497,SAO PAULO,SP
61068276000104,07891150022010,VALINHOS,SP
62461140000114,07891203010568,SAO PAULO,SP
66133430000190,07896396800132,SAO PAULO,SP
01357555000158,07898019221225,MACEIO,AL
04533624000125,07898051674065,SANTA ROSA DE LIMA,SC
47038344000153,07896622711164,SERTAOZINHO,SP
51665073000133,07896286615518,RIBEIRAO PRETO,SP
21072669000169,07898629570607,BAURU,SP
46025722000100,07896022202859,SUMARE,SP
00104603000133,07896013561521,NOVA IGUACU,RJ
72077514000156,07896317105063,SAO JOSE DO RIO PRETO,SP
47508411110504,07895000339419,SAO PAULO,SP
54516661003704,07891010038953,SAO JOSE DOS CAMPOS,SP
49882913000178,07897064810910,MARILIA,SP
45997418000153,07894900093308,RIO DE JANEIRO,RJ
47508411110504,07895000484607,SAO PAULO,SP
03408722000178,07898422675059,JOINVILLE,SC
83947796000111,07896050700075,XANXERE,SC
47508411110504,07895000427178,SAO PAULO,SP
91589507000188,07896348844481,NOVA PETROPOLIS,RS
01838723000127,07893000436992,Itajaí,SC
70940994000101,07891962054919,GUARULHOS,SP
60498706000157,07896036000304,SAO PAULO,SP
69328961000126,07897744500131,DOIS CORREGOS,SP
11507415000172,07896013105640,PAULISTA,PE
90286139000136,07896104807125,CACHOEIRINHA,RS
90471798000495,17896011940172,CAMAQUA,RS
08811226001903,07891091061789,CABEDELO,PB
50955707000472,07896102509021,BARUERI,SP
61193496000151,07891048000847,SAO PAULO,SP
07358761004075,07891738023873,SAO PAULO,SP
52123916000132,07896058503333,MARILIA,SP
62461140000114,07891203057525,SAO PAULO,SP
61193496000151,07891048067161,SAO PAULO,SP
61068276000104,07891150062108,VALINHOS,SP
49175797000157,07897594100277,UBATUBA,SP
59557124000115,07891035040436,SAO PAULO,SP
17467515000107,07896224836128,SANTA LUZIA,MG
61193496000151,07891048038116,SAO PAULO,SP
47508411110504,07895000361106,SAO PAULO,SP
46278537000119,07896115700774,OSASCO,SP
82641986000143,07891031411018,BLUMENAU,SC
02279324000489,07891167023024,SAO PAULO,SP
08505736000123,07897664169630,SAO PAULO,SP
60934551000588,07898409950186,SAO PAULO,SP
02489981000108,07898286190644,LAGARTO,SE
43461789000190,07896098900840,AMPARO,SP
07206816000115,07896264601151,FORTALEZA,CE
48343768000194,07896194401654,CAMPINAS,SP
61075099000185,07896237900199,SAO PAULO,SP
04770484000109,07898123120575,JUAZEIRO DO NORTE,CE
09342379000192,07896085391118,MACEIO,AL
45997418000153,07894900011593,RIO DE JANEIRO,RJ
