,cnpj,gtin,category
18537,3720882000905,7891048038154,cafés e chás
18538,71322150004408,7898530841896,"bolos, biscoitos e bolachas"
18539,21911839000232,7896024721600,"bolos, biscoitos e bolachas"
18540,47508411113945,7898944992016,leite
18541,13004510024100,7896055510068,limpeza casa
18542,63960023575,7891025102496,iogurtes e sobremesas
18543,39346861026802,7500435128452,cabelo
18544,63960023575,7896205788408,massas e molhos
18545,63960005917,1899446094969,massas e molhos
18546,32860231000676,7896013539148,cabelo
18547,13004510024100,7897395040390,cervejas
18548,76430438007184,7891203059345,"bolos, biscoitos e bolachas"
18549,76430438007184,7891991013000,cervejas
18550,71322150003266,5601010111226,conservas e enlatados
18551,75315333008002,7891152341102,"bolos, biscoitos e bolachas"
18552,63960023575,7898623951082,cabelo
18553,32860231000676,7898403780680,iogurtes e sobremesas
18554,47508411152681,7891089100575,conservas e enlatados
18555,63960023575,7891150062504,cabelo
18556,71322150003266,7896003703085,"bolos, biscoitos e bolachas"
18557,75315333009831,7896013401841,limpeza casa
18558,47508411135833,8898909676189,"bolos, biscoitos e bolachas"
18559,75315333009246,7896102504088,massas e molhos
18560,71322150001301,7891203021106,"bolos, biscoitos e bolachas"
18561,13004510024100,7891149108305,cervejas
18562,63960023575,7899706117814,cabelo
18563,63960005917,7896292448025,doces e sobremesas
18564,47508411135833,7891962036984,"bolos, biscoitos e bolachas"
18565,76430438007184,7898024397151,bomboniere
18566,63960005917,7896005277201,massas e molhos
18567,6057223035552,7506309866918,cabelo
18568,39346861029909,7891962036076,"bolos, biscoitos e bolachas"
18569,39346861029909,7622300989316,bomboniere
18570,75315333008002,7898403782233,leite
18571,47508411152681,7896005218099,doces e sobremesas
18572,6057223023112,7896279114714,cabelo
18573,75315333009831,4896955800026,doces e sobremesas
18574,41185455000378,7353962028029,cafés e chás
18575,6057223023112,7891962043869,"bolos, biscoitos e bolachas"
18576,47508411152681,7891962050072,"bolos, biscoitos e bolachas"
18577,47508411113945,7895000298426,cafés e chás
18578,47508411113945,7891025109440,iogurtes e sobremesas
18579,8540603000198,7891000107485,iogurtes e sobremesas
18580,71322150001301,7891193049913,"bolos, biscoitos e bolachas"
18581,47508411152681,7896024779434,"bolos, biscoitos e bolachas"
18582,71322150001301,7891962047560,"bolos, biscoitos e bolachas"
18583,63960005917,7896003703108,"bolos, biscoitos e bolachas"
18584,3720882000905,7897469400631,iogurtes e sobremesas
18585,47508411135833,7891008109863,bomboniere
18586,76430438007184,7898902044030,iogurtes e sobremesas
18587,71322150001301,7898933879441,"bolos, biscoitos e bolachas"
18588,71322150001301,8410525159619,bomboniere
18589,6057223035552,7899026483484,desodorantes
18590,6057223023112,7891150056589,cabelo
18591,47508411113945,7898925773078,aperitivos e salgadinhos
18592,75315333009831,7898080640925,bebidas lácteas
18593,41185455000378,7898090130058,limpeza roupas
18594,71322150001301,7896423483048,bomboniere
18595,39346861029909,7898922974461,"bolos, biscoitos e bolachas"
18596,63960023575,8005121000085,massas e molhos
18597,41185455000378,7897938900341,limpeza roupas
18598,76430438007184,7891149104956,cervejas
18599,47508411152681,7896024723482,"bolos, biscoitos e bolachas"
18600,47508411110687,7896098902417,limpeza roupas
18601,47508411113945,7891079000434,massas e molhos
18602,6057223023112,7891079013120,massas e molhos
18603,76430438007184,8076809513708,massas e molhos
18604,63960023575,7899706117777,cabelo
18605,71322150004408,7622210661746,"bolos, biscoitos e bolachas"
18606,76430438007184,7896003703634,"bolos, biscoitos e bolachas"
18607,6057223035552,897241070721,cabelo
18608,71322150001301,7891008137378,bomboniere
18609,63960023575,7891025106067,iogurtes e sobremesas
18610,75315333008002,7891048038017,cafés e chás
18611,75315333008274,7896825400476,"manteigas, patês e requeijão"
18612,63960005917,7896214533051,doces e sobremesas
18613,41185455001501,890415752379,massas e molhos
18614,71322150004408,8896067286455,massas e molhos
18615,47508411135833,7896052605231,refrigerantes
18616,47508411135833,7895144203867,bomboniere
18617,71322150003266,7898096640063,conservas e enlatados
18618,75315333009246,7896263503234,refrigerantes
18619,43235985000732,7891010244484,cabelo
18620,39346861029909,7891150057265,limpeza roupas
18621,6057223023112,7891150061392,cabelo
18622,3720882000905,7898043200074,"manteigas, patês e requeijão"
18623,63960006212,7894900061604,refrigerantes
18624,47508411134004,7891167022034,conservas e enlatados
18625,32860231000676,7896744035629,iogurtes e sobremesas
18626,71322150001301,7896058503333,bomboniere
18627,39346861029909,4891500010301,cervejas
18628,9379531000101,7896417204727,massas e molhos
18629,47508411152681,7891048064023,doces e sobremesas
18630,71322150001301,7898024395867,bomboniere
18631,63960023575,7896036095072,massas e molhos
18632,71322150001301,5889458256451,"bolos, biscoitos e bolachas"
18633,41185455001501,7896055500335,limpeza casa
18634,63960006212,7891991002646,refrigerantes
18635,76430438007184,7896317105346,refrigerantes
18636,71322150003266,7896005286609,massas e molhos
18637,76430438007184,7891000244425,iogurtes e sobremesas
18638,3720882000905,7622210371638,bomboniere
18639,6057223035552,7891010800048,cabelo
18640,63960023575,8005121000740,massas e molhos
18641,6057223035552,7622210696632,sucos e refrescos
18642,47508411152681,7893200003307,conservas e enlatados
18643,75315333009246,7896005286593,massas e molhos
18644,32860231000676,892232572444,limpeza roupas
18645,6057223035552,7896000726568,cabelo
18646,76430438007184,7891149107032,cervejas
18647,75315333008002,789600580289,cafés e chás
18648,6057223023112,7622210661951,"bolos, biscoitos e bolachas"
18649,1915625001037,7891149102785,refrigerantes
18650,75315333009246,7896292313866,massas e molhos
18651,47508411134004,7891132009961,sucos e refrescos
18652,3720882000905,7897399610025,doces e sobremesas
18653,43235985000732,7898919412082,cabelo
18654,5154589000368,7891080112829,"manteigas, patês e requeijão"
18655,21911839000232,7896003701678,"bolos, biscoitos e bolachas"
18656,3720882000905,7898125766337,doces e sobremesas
18657,8540603000198,7898957617074,massas e molhos
18658,76430438007184,7891000244265,iogurtes e sobremesas
18659,76430438007184,18960587,bomboniere
18660,6057223035552,7891150037397,cabelo
18661,21911839000232,7896011102610,"bolos, biscoitos e bolachas"
18662,75315333009831,7898215152798,bebidas lácteas
18663,63960023575,7891025422174,iogurtes e sobremesas
18664,39346861026802,4005808838899,corpo
18665,47508411135833,7891330016815,bomboniere
18666,41185455000378,7896040706872,limpeza roupas
18667,71322150003266,7896102502305,massas e molhos
18668,47508411110687,18950007,limpeza roupas
18669,71322150003266,7891962037004,"bolos, biscoitos e bolachas"
18670,47508411135833,7891999010575,iogurtes e sobremesas
18671,75315333009831,7896001215108,doces e sobremesas
18672,47508411135833,7891991013024,cervejas
18673,47508411135833,7891000104651,iogurtes e sobremesas
18674,39346861029909,7891025178958,iogurtes e sobremesas
18675,21911839000232,7896003704273,"bolos, biscoitos e bolachas"
18676,3720882000905,7891025700982,iogurtes e sobremesas
18677,17676214000185,7896417202594,massas e molhos
18678,71322150001301,7898230715466,cervejas
18679,71322150003266,40122366,cervejas
18680,47508411137100,7891024179420,dental
18681,47508411110687,7891118013890,bomboniere
18682,47508411110687,7896490290587,sucos e refrescos
18683,63960023575,7501006721133,cabelo
18684,3720882000905,7500435125772,dental
18685,71322150003266,7896007801008,massas e molhos
18686,3720882000905,7898125760649,doces e sobremesas
18687,63960023575,7896629642065,iogurtes e sobremesas
18688,6057223023112,7896025802865,massas e molhos
18689,63960005917,7891048001776,doces e sobremesas
18690,63960005917,8076809571944,massas e molhos
18691,47508411152681,7896085076442,"bolos, biscoitos e bolachas"
18692,71322150001301,5601055009038,bomboniere
18693,71322150003266,7898099394710,cervejas
18694,76430438007184,7891149108015,cervejas
18695,39346861026802,7898915633795,cervejas
18696,71322150001301,8003340098104,bomboniere
18697,47508411152681,7895000320516,cafés e chás
18698,41185455000378,7898126407550,cabelo
18699,17676214000185,7894900701609,refrigerantes
18700,47508411137100,7891000252185,bebidas lácteas
18701,13004510024100,7898142855823,bomboniere
18702,3720882000905,7899916904716,sucos e refrescos
18703,6057223023112,7892840800000,refrigerantes
18704,75315333008274,7891080112836,"manteigas, patês e requeijão"
18705,32860231000676,7898286190668,massas e molhos
18706,71322150004408,7894900704174,refrigerantes
18707,41185455000378,7896102506082,massas e molhos
18708,47508411113945,7898403780116,"manteigas, patês e requeijão"
18709,47508411137100,7891132005956,sucos e refrescos
18710,71322150001301,7891000086193,"bolos, biscoitos e bolachas"
18711,9535928000730,7892840802745,refrigerantes
18712,75315333008002,7891095300488,farinhas
18713,47508411152681,7896024799272,"bolos, biscoitos e bolachas"
18714,71322150001301,7899813301519,bomboniere
18715,47508411152681,15429858,"bolos, biscoitos e bolachas"
18716,71322150004408,7891079001523,massas e molhos
18717,13004510024100,7896213002145,massas e molhos
18718,71322150004408,5897479013021,massas e molhos
18719,63960023575,5898449017001,cervejas
18720,39346861029909,7891991013321,cervejas
18721,17676214000185,7896417204635,massas e molhos
18722,5154589000368,7312040017010,destilados
18723,71322150004408,7501064196645,cervejas
18724,8540603000198,7896224800686,cafés e chás
18725,6057223023112,7891150049604,cabelo
18726,47508411113945,7891080148880,massas e molhos
18727,32860231000676,7891000097694,massas e molhos
18728,71322150001301,7730335000330,cervejas
18729,13004510024100,8005121001082,massas e molhos
18730,3720882000905,7896353301184,"manteigas, patês e requeijão"
18731,71322150003266,7896102503722,massas e molhos
18732,47508411113945,7613034968364,leite
18733,63960005917,7898370100139,doces e sobremesas
18734,8540603000198,7891000103937,iogurtes e sobremesas
18735,76430438007184,7891008113471,bomboniere
18736,71322150003266,7896024723567,"bolos, biscoitos e bolachas"
18737,8540603000198,7891098038456,cafés e chás
18738,76430438007184,7896102502213,massas e molhos
18739,47508411137100,7896213000189,"bolos, biscoitos e bolachas"
18740,47508411135833,7891999143372,iogurtes e sobremesas
18741,75315333009831,7896013544098,cabelo
18742,13004510024100,7891079001561,massas e molhos
18743,47508411113945,7891152320916,"bolos, biscoitos e bolachas"
18744,63960023575,7898377660377,cervejas
18745,6057223023112,7622300859817,doces e sobremesas
18746,47508411137100,7891024037973,dental
18747,47508411134004,7613035177611,cafés e chás
18748,71322150001301,7891000089859,"bolos, biscoitos e bolachas"
18749,8540603000198,7891000120101,doces e sobremesas
18750,6057223035552,7500435011204,desodorantes
18751,63960005917,7898370100108,doces e sobremesas
18752,76430438007184,7891149105564,cervejas
18753,71322150004408,8891909051406,"bolos, biscoitos e bolachas"
18754,71322150004408,7896005271377,massas e molhos
18755,47508411137100,7896010401080,bebidas lácteas
18756,6057223023112,7896496917808,"bolos, biscoitos e bolachas"
18757,41185455001501,7898070110841,sucos e refrescos
18758,5154589000368,7896013105435,limpeza roupas
18759,71322150001301,7898115900048,"bolos, biscoitos e bolachas"
18760,75315333008274,7891000244562,cafés e chás
18761,47508411113945,7898080640239,bebidas lácteas
18762,63960006212,7891149106844,cervejas
18763,75315333008274,7896089012118,cafés e chás
18764,75315333009246,7896205788095,massas e molhos
18765,47508411135833,7898292883493,bomboniere
18766,47508411110687,7896084700294,leite
18767,41185455000378,7891024038437,cabelo
18768,63960005917,7891737977733,"bolos, biscoitos e bolachas"
18769,32860231000676,7891035040009,limpeza roupas
18770,47508411135833,7622210942944,"bolos, biscoitos e bolachas"
18771,47508411110687,7896058593457,bomboniere
18772,39346861029909,7896098900956,limpeza roupas
18773,3720882000905,7891000107720,bomboniere
18774,75315333009831,7891000101926,bebidas lácteas
18775,47508411113945,7898341430098,sucos e refrescos
18776,47508411110687,7622210936707,bomboniere
18777,71322150004408,7891962035536,"bolos, biscoitos e bolachas"
18778,76430438007184,7896058252262,"bolos, biscoitos e bolachas"
18779,39346861029909,7898230715558,cervejas
18780,32860231000676,7898022210247,bebidas lácteas
18781,47508411152681,7892125760579,doces e sobremesas
18782,71322150004408,7896045523412,cervejas
18783,5154589000368,7891000070444,bebidas lácteas
18784,75315333009246,7897721411887,massas e molhos
18785,71322150004408,3891975949169,cervejas
18786,71322150004408,7896005281710,massas e molhos
18787,5154589000368,7891000244920,iogurtes e sobremesas
18788,6057223023112,7898904099717,doces e sobremesas
18789,47508411113945,7622300873509,"bolos, biscoitos e bolachas"
18790,47508411134004,7895800136348,bomboniere
18791,39346861029909,7891149104468,cervejas
18792,76430438007184,7891079013083,massas e molhos
18793,75315333007111,7896052604975,refrigerantes
18794,75315333008002,7891095154265,temperos e condimentos
18795,47508411135833,7891330016402,bomboniere
18796,6057223023112,7891150037366,cabelo
18797,32860231000676,7896085393518,bebidas lácteas
18798,3640467002219,7898915949322,cervejas
18799,17676214000185,7891000089859,"bolos, biscoitos e bolachas"
18800,17676214000185,7898925943037,cervejas
18801,3720882000905,7898928536052,doces e sobremesas
18802,75315333007111,7897158724604,cabelo
18803,47508411137100,7891095002177,aperitivos e salgadinhos
18804,75315333009246,7898905153982,massas e molhos
18805,47508411110687,898213142811,leite
18806,6057223023112,7896036095904,massas e molhos
18807,13004510024100,7891035040405,limpeza roupas
18808,75315333008002,7896963400864,doces e sobremesas
18809,63960005917,7891000120101,doces e sobremesas
18810,5154589000368,7896102502558,massas e molhos
18811,71322150004408,6891393007080,cervejas
18812,63960006212,6890051604715,refrigerantes
18813,47508411113945,7501059273276,cafés e chás
18814,75315333009246,7892840813956,refrigerantes
18815,41185455000378,7500435129534,limpeza roupas
18816,47508411152681,3222471001028,conservas e enlatados
18817,63960006212,7894900031751,refrigerantes
18818,41185455000378,7896336002824,bomboniere
18819,75315333008002,7896005800157,cafés e chás
18820,41185455001501,8004350738110,massas e molhos
18821,71322150003266,7891000023808,"bolos, biscoitos e bolachas"
18822,71322150001301,7891008169973,bomboniere
